time_stamp,humidity,voc,pm1.0_atm,pm2.5_atm,pm10.0_atm
2024-07-22T00:00:30-06:00,35,69.27,24.595,39.2,46.91
2024-07-22T00:02:33-06:00,35,68.62,24.435000000000002,38.555,45.65
2024-07-22T00:04:32-06:00,35,69.46,25.07,38.89,45.845
2024-07-22T00:06:32-06:00,34,70.1,24.564999999999998,38.825,46.269999999999996
2024-07-22T00:08:33-06:00,35,68.3,24.93,39.364999999999995,46.465
2024-07-22T00:10:33-06:00,34,68.36,24.85,39.135,46.565
2024-07-22T00:12:30-06:00,35,68.61,23.965000000000003,37.58,44.41
2024-07-22T00:14:35-06:00,36,64.57,24.985,38.93,46.045
2024-07-22T00:16:32-06:00,36,64.84,25,39.67,46.905
2024-07-22T00:18:33-06:00,35,68.07,25.130000000000003,39.155,46.595
2024-07-22T00:20:32-06:00,35,68.48,24.93,39.57,46.975
2024-07-22T00:22:31-06:00,35,68.76,24.939999999999998,38.769999999999996,46.075
2024-07-22T00:24:32-06:00,35,69.8,24.93,38.86,46.510000000000005
2024-07-22T00:26:30-06:00,35,71.24,24.85,38.86,46.725
2024-07-22T00:28:31-06:00,34,71.98,24.595,38.885000000000005,46.405
2024-07-22T00:30:32-06:00,34,71.84,24.84,39.16,46.379999999999995
2024-07-22T00:32:39-06:00,35,71.98,24.675,38.650000000000006,45.76
2024-07-22T00:34:38-06:00,35,71.08,24.725,38.51,45.335
2024-07-22T00:36:34-06:00,35,70.33,25.384999999999998,39.215,46.25
2024-07-22T00:38:35-06:00,35,71.64,25.085,38.785,46.16
2024-07-22T00:40:34-06:00,34,72.27,25.09,39.55,47.065
2024-07-22T00:42:34-06:00,35,71.18,25.165,38.535,45.345
2024-07-22T00:44:34-06:00,34,72.63,24.55,38.105000000000004,45.015
2024-07-22T00:46:33-06:00,34,72.34,25.125,39.31,46.864999999999995
2024-07-22T00:48:32-06:00,34,71.87,24.835,39.09,46.535
2024-07-22T00:50:35-06:00,35,68.85,24.82,38.865,46.275
2024-07-22T00:52:34-06:00,35,68.55,25.085,39.31,46.504999999999995
2024-07-22T00:54:33-06:00,36,65.8,25.18,38.83,46.075
2024-07-22T00:56:34-06:00,36,66.29,24.995,38.84,46.019999999999996
2024-07-22T00:58:36-06:00,36,66.99,25.025,39.364999999999995,46.445
2024-07-22T01:00:38-06:00,36,66.02,24.93,39.135,46.19
2024-07-22T01:02:37-06:00,36,68.51,24.83,39.245000000000005,46.394999999999996
2024-07-22T01:04:34-06:00,37,65.92,25.015,38.94,46
2024-07-22T01:06:32-06:00,38,63.94,24.729999999999997,39.36,46.425
2024-07-22T01:08:35-06:00,38,63.63,24.979999999999997,39.205,45.905
2024-07-22T01:10:33-06:00,38,65.64,25.115000000000002,39.6,47.195
2024-07-22T01:12:35-06:00,38,66.54,24.985,39.05,46.4
2024-07-22T01:14:32-06:00,37,67.85,25.619999999999997,39.879999999999995,47.575
2024-07-22T01:16:32-06:00,37,69.23,25.58,39.745,47.365
2024-07-22T01:18:32-06:00,37,68.46,25.295,39.785,47.349999999999994
2024-07-22T01:20:32-06:00,37,69.48,25.259999999999998,40.405,47.87
2024-07-22T01:22:32-06:00,37,69.78,25.04,39.32,46.3
2024-07-22T01:24:34-06:00,37,69.86,25.42,39.834999999999994,47.055
2024-07-22T01:26:34-06:00,37,68.33,25.275,40.125,47.870000000000005
2024-07-22T01:28:32-06:00,39,60.15,25.134999999999998,39.435,46.545
2024-07-22T01:30:33-06:00,38,64.02,24.92,39.56,46.655
2024-07-22T01:32:34-06:00,38,65.6,25.285,40.235,47.790000000000006
2024-07-22T01:34:34-06:00,37,64.68,25.494999999999997,40.45,48.16
2024-07-22T01:36:37-06:00,37,66.67,25.05,39.46,47.17
2024-07-22T01:38:37-06:00,37,66.91,25.1,40.275,47.650000000000006
2024-07-22T01:40:37-06:00,37,67.75,25.64,40.28,48.18000000000001
2024-07-22T01:42:36-06:00,36,68.43,25.865000000000002,40.94,48.37
2024-07-22T01:44:34-06:00,36,68.69,25.705,40.489999999999995,48.635000000000005
2024-07-22T01:46:36-06:00,36,70.22,25.96,40.47,48.17
2024-07-22T01:48:34-06:00,36,69.77,25.86,41.17,49.22
2024-07-22T01:50:35-06:00,36,70.47,26.375,41.045,48.625
2024-07-22T01:52:37-06:00,36,70.27,26.46,41.29,49.075
2024-07-22T01:54:36-06:00,36,70.9,25.96,40.475,48.16
2024-07-22T01:56:39-06:00,36,71.69,26.305,40.835,48.260000000000005
2024-07-22T01:58:34-06:00,36,71.45,26.5,41.89,49.83
2024-07-22T02:00:36-06:00,36,71.63,26.06,41.33,49.019999999999996
2024-07-22T02:02:35-06:00,37,70.29,25.939999999999998,40.81,48.535
2024-07-22T02:04:36-06:00,37,70.87,26.445,41.535,49.165
2024-07-22T02:06:38-06:00,37,71.01,26.57,41.364999999999995,49.19
2024-07-22T02:08:37-06:00,37,72.39,26.335,40.85,48.730000000000004
2024-07-22T02:10:36-06:00,37,72.77,26.225,41.21,49.045
2024-07-22T02:12:36-06:00,37,72,26.485,42.305,50.225
2024-07-22T02:14:34-06:00,38,69.67,26.405,41.475,49.394999999999996
2024-07-22T02:18:36-06:00,39,69.71,25.935,40.87,48.67
2024-07-22T02:20:34-06:00,38,67.99,26.085,41.1,48.495000000000005
2024-07-22T02:22:34-06:00,38,69.85,26.229999999999997,41.125,49.269999999999996
2024-07-22T02:24:36-06:00,38,70.77,25.945,41.47,49.36
2024-07-22T02:26:36-06:00,39,69.54,26.1,41.519999999999996,49.855000000000004
2024-07-22T02:28:34-06:00,38,70.65,25.89,40.815,48.555
2024-07-22T02:30:36-06:00,38,70.97,25.75,40.59,48.30500000000001
2024-07-22T02:32:39-06:00,38,69.56,26.21,41.28,49.33
2024-07-22T02:34:39-06:00,39,69.4,26.5,41.25,48.6
2024-07-22T02:36:36-06:00,38,69.01,26.505000000000003,41.095,48.875
2024-07-22T02:38:37-06:00,40,67.4,26.035,41.03,48.935
2024-07-22T02:40:38-06:00,40,66.12,25.79,40.425,48.34
2024-07-22T02:42:39-06:00,39,67.01,25.975,41.015,48.620000000000005
2024-07-22T02:44:39-06:00,40,65.84,25.455,40.58,48.33
2024-07-22T02:46:37-06:00,39,66.82,26.22,42.075,50.72
2024-07-22T02:48:38-06:00,39,66.75,25.57,40.905,48.805
2024-07-22T02:50:39-06:00,39,68.03,25.564999999999998,40.435,48.29
2024-07-22T02:52:38-06:00,39,68.58,25.82,41.15,49.4
2024-07-22T02:54:36-06:00,38,70.2,25.75,41,49.565
2024-07-22T02:56:38-06:00,38,69.5,25.54,40.635,48.375
2024-07-22T02:58:38-06:00,39,69.32,26.33,41.235,48.905
2024-07-22T03:00:36-06:00,39,69.34,25.75,40.765,48.61
2024-07-22T03:02:36-06:00,38,69.46,25.855,40.754999999999995,48.9
2024-07-22T03:04:38-06:00,38,68.52,26.465,41.150000000000006,48.615
2024-07-22T03:06:38-06:00,39,69.4,26.450000000000003,41.435,49.065
2024-07-22T03:08:39-06:00,39,69.22,26.1,40.955,48.75
2024-07-22T03:10:36-06:00,39,69.17,25.765,41.01,49.1
2024-07-22T03:12:36-06:00,39,70.7,26.025,40.345,47.81
2024-07-22T03:14:39-06:00,39,71.76,26.200000000000003,40.685,48.43
2024-07-22T03:16:38-06:00,39,72.42,26.485,41.019999999999996,48.900000000000006
2024-07-22T03:18:39-06:00,38,72.4,25.95,41.035,48.695
2024-07-22T03:20:39-06:00,38,73.23,26.229999999999997,40.58,47.99
2024-07-22T03:22:39-06:00,38,72.37,25.935000000000002,41,48.955
2024-07-22T03:24:38-06:00,38,72.78,26.11,41.17,49.44
2024-07-22T03:26:37-06:00,38,72.9,26.25,41.275000000000006,49.245000000000005
2024-07-22T03:28:36-06:00,38,71.79,26.134999999999998,41.065,48.685
2024-07-22T03:30:38-06:00,39,68.43,26.134999999999998,41.17,48.885000000000005
2024-07-22T03:32:42-06:00,39,66.08,26.135,40.505,48.165
2024-07-22T03:34:38-06:00,40,69.49,26.025,40.80500000000001,48.215
2024-07-22T03:36:43-06:00,39,67.25,26.310000000000002,41.39,49.58
2024-07-22T03:38:40-06:00,39,68.63,26.13,40.9,48.765
2024-07-22T03:40:40-06:00,39,68.55,26.1,40.56,48.22
2024-07-22T03:42:38-06:00,39,70.65,26.08,41.22,49.4
2024-07-22T03:44:43-06:00,39,70.58,26.245,40.8,48.415000000000006
2024-07-22T03:46:39-06:00,39,71.24,26.240000000000002,40.879999999999995,48.9
2024-07-22T03:48:38-06:00,40,71.16,26.21,41.615,49.65
2024-07-22T03:50:40-06:00,40,69.96,25.814999999999998,40.790000000000006,48.46
2024-07-22T03:52:38-06:00,40,69.28,26.375,41.635,50.215
2024-07-22T03:54:38-06:00,41,69.15,25.785,40.86,48.754999999999995
2024-07-22T03:56:38-06:00,42,68.38,26.365000000000002,41.965,49.644999999999996
2024-07-22T03:58:40-06:00,42,68.51,26.384999999999998,42.355000000000004,50.745000000000005
2024-07-22T04:00:40-06:00,41,64.67,25.985,42.144999999999996,50.16
2024-07-22T04:02:40-06:00,41,65.08,26.035,41.54,49.22
2024-07-22T04:04:40-06:00,40,66.8,26.3,42.41,50.785
2024-07-22T04:06:40-06:00,39,69,26.22,41.885000000000005,49.865
2024-07-22T04:08:40-06:00,39,70.09,26.285,41.22,49.155
2024-07-22T04:10:38-06:00,40,70.38,25.95,40.56,48.525
2024-07-22T04:12:43-06:00,39,71.25,26.41,41.620000000000005,49.97
2024-07-22T04:14:43-06:00,40,70.73,25.8,40.69,48.260000000000005
2024-07-22T04:16:39-06:00,40,70.88,25.759999999999998,40.42,48.55
2024-07-22T04:18:40-06:00,41,70.58,25.605,40.095,48.055
2024-07-22T04:20:40-06:00,40,69.76,25.205,39.725,47.47
2024-07-22T04:22:38-06:00,40,68.46,25.745,40.785,48.6
2024-07-22T04:24:38-06:00,41,69.13,25.72,40.68,48.56
2024-07-22T04:26:40-06:00,41,70.12,25.064999999999998,40.31,47.7
2024-07-22T04:28:40-06:00,41,70.82,25.58,40.605000000000004,48.25
2024-07-22T04:30:38-06:00,41,71.05,25.09,40.555,48.335
2024-07-22T04:32:40-06:00,41,72.02,24.775,40.415,48.085
2024-07-22T04:34:40-06:00,41,71.58,25.02,39.980000000000004,47.42
2024-07-22T04:36:40-06:00,40,72.11,25.47,39.94,47.75
2024-07-22T04:38:41-06:00,40,74.32,25.165,39.894999999999996,47.28
2024-07-22T04:40:40-06:00,40,73.68,25.035,40.08,47.94
2024-07-22T04:42:41-06:00,41,71.51,24.939999999999998,39.5,46.95
2024-07-22T04:44:42-06:00,41,70.19,25.26,40.08,48.06
2024-07-22T04:46:42-06:00,40,71.91,24.814999999999998,39.515,47.43
2024-07-22T04:48:40-06:00,40,73.49,24.345,38.96,46.555
2024-07-22T04:50:42-06:00,40,73.92,24.845,39.3,46.629999999999995
2024-07-22T04:52:40-06:00,40,71.76,24.79,39.695,47.525
2024-07-22T04:54:42-06:00,40,71.96,24.91,39.135000000000005,46.55
2024-07-22T04:56:40-06:00,41,71.63,24.735,39.46,46.849999999999994
2024-07-22T04:58:42-06:00,40,70.98,24.685000000000002,38.81999999999999,45.980000000000004
2024-07-22T05:00:41-06:00,40,70.58,24.58,38.84,45.79
2024-07-22T05:02:42-06:00,40,70.36,24.52,38.425,45.78
2024-07-22T05:04:42-06:00,41,70.44,24.84,39.370000000000005,46.715
2024-07-22T05:06:42-06:00,41,70.13,24.825,39.765,47.375
2024-07-22T05:08:40-06:00,41,70.37,24.455,39.58,47.335
2024-07-22T05:10:42-06:00,41,70.64,24.745,39.05,46.68
2024-07-22T05:12:42-06:00,41,71.32,24.49,38.905,46.155
2024-07-22T05:14:43-06:00,40,71.95,24.83,39.08,46.495000000000005
2024-07-22T05:16:42-06:00,40,72.32,24.64,39.205,46.265
2024-07-22T05:18:42-06:00,40,72.31,24.42,38.64,45.78
2024-07-22T05:20:42-06:00,40,72.58,24.65,38.97,46.205
2024-07-22T05:22:45-06:00,40,72.59,24,38.28,45.17
2024-07-22T05:24:42-06:00,40,72.79,24.595,39.165,46.129999999999995
2024-07-22T05:26:42-06:00,41,72.3,24.69,38.96,46.055
2024-07-22T05:28:43-06:00,40,71.89,24.395000000000003,37.56,44.56999999999999
2024-07-22T05:30:40-06:00,40,72.24,23.855,38.25,44.989999999999995
2024-07-22T05:32:42-06:00,39,72.14,23.73,37.685,44.4
2024-07-22T05:34:44-06:00,39,72.89,23.96,38.225,45.30500000000001
2024-07-22T05:36:42-06:00,39,74.33,24.494999999999997,38.25,44.900000000000006
2024-07-22T05:38:42-06:00,39,73,24.21,38.980000000000004,45.92
2024-07-22T05:40:44-06:00,39,73,24.795,38.45,45.715
2024-07-22T05:42:44-06:00,39,72.86,24.479999999999997,38.83,45.61
2024-07-22T05:44:45-06:00,40,72.72,23.965000000000003,37.765,44.55
2024-07-22T05:46:47-06:00,40,72.91,23.6,38.144999999999996,44.769999999999996
2024-07-22T05:48:42-06:00,40,71.82,24.060000000000002,38.71,45.86
2024-07-22T05:50:45-06:00,41,70.7,24.015,38.65,46.239999999999995
2024-07-22T05:52:42-06:00,41,69.87,24.155,38.97,46.235
2024-07-22T05:54:42-06:00,43,66.42,24.235,37.989999999999995,44.57
2024-07-22T05:56:42-06:00,42,68.94,24.335,38.875,46.22
2024-07-22T05:58:42-06:00,41,71.16,24.43,38.805,45.775
2024-07-22T06:00:42-06:00,40,72.1,24.085,38.555,45.57
2024-07-22T06:02:44-06:00,40,71.33,24.115000000000002,37.83,44.525
2024-07-22T06:04:43-06:00,40,70.67,24.380000000000003,38.364999999999995,45.625
2024-07-22T06:06:42-06:00,40,70.82,24.385,37.68,44.485
2024-07-22T06:08:44-06:00,40,71,24.244999999999997,38.47,45.144999999999996
2024-07-22T06:12:45-06:00,40,71.26,24.66,39.2,45.975
2024-07-22T06:14:42-06:00,40,71.58,24.305,38.515,45.760000000000005
2024-07-22T06:16:44-06:00,39,72.27,24.295,38.425,45.605000000000004
2024-07-22T06:18:44-06:00,39,73.64,24.439999999999998,38.59,45.115
2024-07-22T06:20:44-06:00,39,73.34,24.075,38.685,45.67
2024-07-22T06:22:42-06:00,39,73.91,24.34,38.125,45.334999999999994
2024-07-22T06:24:44-06:00,39,75.25,24.755000000000003,38.855000000000004,46.385000000000005
2024-07-22T06:26:42-06:00,39,75.36,24.535,38.46,45.6
2024-07-22T06:28:42-06:00,39,74.53,24.619999999999997,38.465,45.114999999999995
2024-07-22T06:30:44-06:00,39,73.07,24.92,38.870000000000005,45.730000000000004
2024-07-22T06:32:42-06:00,40,69.96,24.604999999999997,38.745000000000005,45.89
2024-07-22T06:34:46-06:00,40,69.24,24.84,39.06,46.15
2024-07-22T06:36:46-06:00,39,70.83,24.81,38.400000000000006,45.43
2024-07-22T06:38:47-06:00,39,74.1,24.705,38.915,45.96
2024-07-22T06:40:45-06:00,39,74.82,24.564999999999998,38.585,45.165
2024-07-22T06:42:44-06:00,40,69.3,24.43,38.735,45.709999999999994
2024-07-22T06:44:47-06:00,39,72.76,24.259999999999998,38.555,45.74
2024-07-22T06:46:44-06:00,39,75.65,24.475,39.515,46.875
2024-07-22T06:48:46-06:00,39,74.65,24.990000000000002,38.885000000000005,46.394999999999996
2024-07-22T06:50:47-06:00,39,73.7,24.455,38.405,45.4
2024-07-22T06:52:44-06:00,40,72.81,24.619999999999997,38.400000000000006,45.89
2024-07-22T06:54:46-06:00,40,71.68,24.66,38.03,44.965
2024-07-22T06:56:47-06:00,40,72.39,24.46,37.875,45.3
2024-07-22T06:58:47-06:00,40,73.11,24.91,38.695,45.445
2024-07-22T07:00:45-06:00,40,72.73,24.66,38.72,45.870000000000005
2024-07-22T07:02:44-06:00,40,71.63,24.700000000000003,38.07,44.525
2024-07-22T07:04:45-06:00,43,67.64,24.82,38.525,45.239999999999995
2024-07-22T07:06:44-06:00,43,66.48,24.75,38.59,45.155
2024-07-22T07:08:45-06:00,44,64.46,24.68,39.004999999999995,46.084999999999994
2024-07-22T07:10:46-06:00,44,63.67,24.85,38.685,45.66
2024-07-22T07:12:47-06:00,44,62.43,24.615000000000002,38.885000000000005,46
2024-07-22T07:14:45-06:00,42,66.52,24.28,38.185,44.879999999999995
2024-07-22T07:16:46-06:00,41,69.3,24.625,38.865,45.825
2024-07-22T07:18:46-06:00,42,67.94,24.560000000000002,38.915,45.705
2024-07-22T07:20:48-06:00,43,66.39,24.79,38.11,44.59
2024-07-22T07:22:46-06:00,43,66.77,24.535,38.739999999999995,45.665000000000006
2024-07-22T07:24:46-06:00,42,66.17,24.9,39.13,46.415
2024-07-22T07:26:49-06:00,41,67.67,24.35,38.504999999999995,45.379999999999995
2024-07-22T07:28:44-06:00,40,73.12,24.345,38.05,44.58
2024-07-22T07:30:49-06:00,40,75.84,24.725,38.785,45.730000000000004
2024-07-22T07:32:45-06:00,42,71.77,24.975,38.870000000000005,46.175
2024-07-22T07:34:48-06:00,42,68.59,24.505000000000003,38.379999999999995,45.129999999999995
2024-07-22T07:36:48-06:00,43,69.6,24.880000000000003,38.1,44.635000000000005
2024-07-22T07:38:47-06:00,42,71.24,24.525,38.855000000000004,46.035
2024-07-22T07:40:48-06:00,41,72.7,24.41,38.305,44.885000000000005
2024-07-22T07:42:48-06:00,43,70.01,24.8,38.370000000000005,45.004999999999995
2024-07-22T07:44:46-06:00,44,67.41,24.85,38.705,46.45
2024-07-22T07:46:48-06:00,44,67.17,24.59,38.36,45.59
2024-07-22T07:48:46-06:00,43,64.99,24.52,37.865,44.62
2024-07-22T07:50:48-06:00,44,62.48,24.43,37.989999999999995,44.93
2024-07-22T07:52:49-06:00,44,63.13,25.035,39.03,46.41
2024-07-22T07:54:49-06:00,45,64.09,24.9,38.629999999999995,45.705
2024-07-22T07:56:47-06:00,44,66.53,25.064999999999998,38.489999999999995,45.7
2024-07-22T07:58:48-06:00,43,67.75,24.564999999999998,38.94,46.224999999999994
2024-07-22T08:00:46-06:00,42,69.65,24.725,38.019999999999996,45.08
2024-07-22T08:02:48-06:00,40,70.27,24.615000000000002,38.885000000000005,45.975
2024-07-22T08:04:48-06:00,39,73.18,24.994999999999997,38.739999999999995,46.09
2024-07-22T08:06:47-06:00,40,74.02,25.085,38.105000000000004,44.89
2024-07-22T08:08:48-06:00,40,71.28,24.5,38.32,45.29
2024-07-22T08:10:49-06:00,39,70.96,25.27,38.45,45.75
2024-07-22T08:12:49-06:00,41,70.18,24.91,38.504999999999995,45.885000000000005
2024-07-22T08:14:47-06:00,39,69.55,25.085,38.14,44.935
2024-07-22T08:16:51-06:00,38,70.46,24.905,38.345,45.3
2024-07-22T08:18:49-06:00,38,72.91,24.96,38.754999999999995,45.510000000000005
2024-07-22T08:20:49-06:00,36,72.73,24.93,38.769999999999996,45.94
2024-07-22T08:22:48-06:00,37,75.24,24.810000000000002,38.459999999999994,45.295
2024-07-22T08:24:48-06:00,38,75.17,25.25,38.035,44.61
2024-07-22T08:26:49-06:00,37,75.24,25.405,38.79,45.82
2024-07-22T08:28:48-06:00,36,76.26,24.89,38.745000000000005,45.53
2024-07-22T08:30:48-06:00,37,76.48,24.619999999999997,37.8,44.925
2024-07-22T08:32:49-06:00,37,77.04,25.17,38.495000000000005,45.57
2024-07-22T08:34:50-06:00,37,76.43,25.04,38.215,44.959999999999994
2024-07-22T08:36:50-06:00,38,75.86,24.740000000000002,37.625,44.004999999999995
2024-07-22T08:38:49-06:00,36,73.91,25.335,39.18,46.085
2024-07-22T08:40:50-06:00,36,73.9,25.185000000000002,38.04,44.605000000000004
2024-07-22T08:42:48-06:00,38,73.61,24.695,38.875,46.11
2024-07-22T08:44:51-06:00,38,72.93,25.259999999999998,38.415,45.34
2024-07-22T08:46:48-06:00,37,73.72,25.185000000000002,38.32,45.57
2024-07-22T08:48:51-06:00,36,73.87,25.18,38.599999999999994,45.22
2024-07-22T08:50:48-06:00,36,76.51,25.275,38.375,45.04
2024-07-22T08:52:50-06:00,35,76.71,25.365000000000002,38.865,46.555
2024-07-22T08:54:50-06:00,36,75.93,24.825,37.57,44.225
2024-07-22T08:56:54-06:00,36,75.16,24.72,38.095,44.855000000000004
2024-07-22T08:58:48-06:00,36,76.56,25.085,38.015,44.94
2024-07-22T09:00:51-06:00,34,75.62,25.195,38.24,45.285
2024-07-22T09:02:50-06:00,33,77.19,24.775,37.465,43.995000000000005
2024-07-22T09:04:50-06:00,32,78.59,25.285,38.665,45.535
2024-07-22T09:06:51-06:00,32,79.92,24.975,38.019999999999996,44.955
2024-07-22T09:08:52-06:00,32,79.75,25.11,38.335,45.36
2024-07-22T09:10:50-06:00,32,79.7,25.185000000000002,38.18,44.91
2024-07-22T09:12:51-06:00,33,78.96,25.07,37.51,43.75
2024-07-22T09:14:49-06:00,32,78.32,24.715,37.75,43.935
2024-07-22T09:16:50-06:00,33,78.15,24.965,38.185,44.95
2024-07-22T09:18:50-06:00,33,78.43,24.775,37.45,44.155
2024-07-22T09:20:50-06:00,32,77.87,25.155,37.31,43.17
2024-07-22T09:22:54-06:00,31,79.28,25.369999999999997,37.45,44.19
2024-07-22T09:24:48-06:00,33,79.51,25.355,38.28,45.195
2024-07-22T09:26:53-06:00,32,77.85,25.275,37.74,44.465
2024-07-22T09:28:50-06:00,31,78.27,25.03,37.755,44.565
2024-07-22T09:30:50-06:00,30,79.85,25.115000000000002,37.515,43.760000000000005
2024-07-22T09:32:51-06:00,31,80.84,25.095,38.035,44.42
2024-07-22T09:34:50-06:00,30,80.43,24.924999999999997,37.565,44.02
2024-07-22T09:36:51-06:00,30,82.37,25.535,38.015,44.76
2024-07-22T09:38:54-06:00,28,85.6,24.625,37.285,43.16
2024-07-22T09:40:52-06:00,30,87.3,25.68,38.5,45.06
2024-07-22T09:42:51-06:00,29,85.88,24.405,36.97,43.43
2024-07-22T09:44:51-06:00,29,85.85,25.255,36.985,43.239999999999995
2024-07-22T09:46:52-06:00,27,85.23,24.494999999999997,36.955,43.165000000000006
2024-07-22T09:48:50-06:00,27,86.37,24.345,36.795,43.260000000000005
2024-07-22T09:50:53-06:00,26,87.04,24.845,37.355000000000004,43.39
2024-07-22T09:52:50-06:00,26,87.95,24.485,37.38,43.650000000000006
2024-07-22T09:54:52-06:00,26,88.06,24.465000000000003,36.285,42.334999999999994
2024-07-22T09:56:52-06:00,25,88.35,24.595,36.66,42.575
2024-07-22T09:58:50-06:00,25,88.19,25.04,36.97,42.885
2024-07-22T10:00:52-06:00,25,88.39,24.375,36.504999999999995,42.19
2024-07-22T10:02:51-06:00,26,89.76,24.345,36.66,42.905
2024-07-22T10:04:53-06:00,25,88.03,24.09,35.995000000000005,41.64
2024-07-22T10:06:53-06:00,25,86.68,24.365000000000002,36.2,41.480000000000004
2024-07-22T10:08:53-06:00,25,86.35,24.475,36.245,41.974999999999994
2024-07-22T10:10:50-06:00,26,86.21,24.72,37.075,43.370000000000005
2024-07-22T10:12:54-06:00,26,85.08,24.085,36.2,41.845
2024-07-22T10:14:53-06:00,25,85.14,24.08,35.875,41.605000000000004
2024-07-22T10:16:57-06:00,26,85.04,24.299999999999997,35.685,41.845
2024-07-22T10:18:54-06:00,25,85.55,24.405,36.019999999999996,41.285
2024-07-22T10:20:53-06:00,24,86.38,24.52,36.665000000000006,42.42
2024-07-22T10:22:52-06:00,24,87.94,24.77,36.21,42.16
2024-07-22T10:24:51-06:00,24,88.3,24.314999999999998,35.980000000000004,41.35
2024-07-22T10:26:53-06:00,24,88.84,24.259999999999998,36.05,41.25
2024-07-22T10:28:53-06:00,24,90.56,23.615000000000002,36.41,42.459999999999994
2024-07-22T10:30:51-06:00,24,89.3,24.38,36.260000000000005,42.019999999999996
2024-07-22T10:32:50-06:00,24,87.35,24.25,35.925,41.595
2024-07-22T10:34:54-06:00,23,89,24.060000000000002,35.97,41.605
2024-07-22T10:36:54-06:00,23,90.63,23.685000000000002,35.36,41.36
2024-07-22T10:38:53-06:00,22,91.58,24.12,35.655,41.075
2024-07-22T10:40:52-06:00,22,92.85,24.68,35.84,42.105
2024-07-22T10:42:54-06:00,22,92.75,24.634999999999998,36.099999999999994,41.485
2024-07-22T10:44:53-06:00,22,92.02,24.634999999999998,36.655,42.595
2024-07-22T10:46:54-06:00,22,89.84,24.35,36.33,42.305
2024-07-22T10:48:52-06:00,23,89.14,24.275,36.235,42.235
2024-07-22T10:50:55-06:00,23,89.75,24.61,36.785,42.345
2024-07-22T10:52:52-06:00,23,89.27,24.314999999999998,35.965,41.489999999999995
2024-07-22T10:54:52-06:00,24,86.95,24.465,36.315,41.94
2024-07-22T10:56:53-06:00,23,86.1,24.265,36.165,42.165
2024-07-22T10:58:54-06:00,23,87.09,24.71,37.06,43
2024-07-22T11:00:55-06:00,24,87.94,24.744999999999997,37.055,42.825
2024-07-22T11:02:55-06:00,23,88.02,24.405,35.644999999999996,40.93
2024-07-22T11:04:54-06:00,23,89.12,24.825000000000003,35.845,41.95
2024-07-22T11:06:52-06:00,23,89.47,24.42,35.33,41.635000000000005
2024-07-22T11:08:56-06:00,24,87.71,25.035,36.455,42.5
2024-07-22T11:10:54-06:00,23,86.22,24.68,36.45,43.195
2024-07-22T11:12:52-06:00,23,85.92,25.115000000000002,35.945,41.955
2024-07-22T11:14:55-06:00,25,84.84,24.665,36.055,42.474999999999994
2024-07-22T11:16:54-06:00,22,85.91,25.24,36.845,42.89
2024-07-22T11:18:52-06:00,22,87.51,25.27,36.455,43
2024-07-22T11:20:55-06:00,23,87.71,24.759999999999998,36.379999999999995,43.17
2024-07-22T11:22:54-06:00,24,87.62,25.09,36.879999999999995,43.58
2024-07-22T11:24:52-06:00,23,87.75,24.465,35.48,41.510000000000005
2024-07-22T11:26:54-06:00,22,87.81,24.44,35.515,42.075
2024-07-22T11:28:52-06:00,23,89.89,25.115000000000002,36.370000000000005,42.584999999999994
2024-07-22T11:30:54-06:00,21,90.29,24.485,35.765,42.5
2024-07-22T11:32:55-06:00,23,89.79,24.96,37.185,43.620000000000005
2024-07-22T11:34:55-06:00,21,92.29,25.025,36.39,42.18
2024-07-22T11:36:57-06:00,22,92.95,25.14,36.754999999999995,42.894999999999996
2024-07-22T11:38:59-06:00,22,91.71,24.990000000000002,36.445,42.475
2024-07-22T11:41:00-06:00,21,90.32,24.335,35.870000000000005,41.65
2024-07-22T11:42:57-06:00,21,91.58,24.605,36.38,42.6
2024-07-22T11:44:57-06:00,22,89.09,25.005000000000003,36.385000000000005,42.364999999999995
2024-07-22T11:46:57-06:00,21,92.65,24.490000000000002,35.34,40.89
2024-07-22T11:48:57-06:00,20,92.72,24.744999999999997,35.085,40.97
2024-07-22T11:50:57-06:00,20,92.7,24.175,35.42,41.245000000000005
2024-07-22T11:52:57-06:00,21,90.47,23.91,34.655,40.56
2024-07-22T11:54:55-06:00,21,89.76,24.02,34.515,40.285
2024-07-22T11:56:55-06:00,20,90.84,23.77,34.7,40.405
2024-07-22T11:58:57-06:00,20,91.44,23.865000000000002,34.89,40.849999999999994
2024-07-22T12:00:59-06:00,20,88.91,23.295,33.67,38.44
2024-07-22T12:02:58-06:00,20,89.1,23.735,34.459999999999994,40.205
2024-07-22T12:04:56-06:00,20,92.08,24.055,34.815,41.22
2024-07-22T12:06:57-06:00,21,90.05,23.814999999999998,34.43,40.175
2024-07-22T12:08:55-06:00,21,90.11,24.265,35.195,41.545
2024-07-22T12:10:55-06:00,21,92.09,24.605,35.575,41.739999999999995
2024-07-22T12:12:56-06:00,20,90.97,24.4,35.14,40.985
2024-07-22T12:14:57-06:00,20,90.8,24.525,35.14,40.89
2024-07-22T12:16:57-06:00,20,88.97,24.945,35.3,41.205
2024-07-22T12:19:01-06:00,19,89.64,24.65,35.775,41.665
2024-07-22T12:20:58-06:00,20,89.65,25.18,35.870000000000005,41.91
